,seqname,source,feature,start,end,strand,ref_gene_id,reference_id,filename,transcript_length,molecularSubtype,Start_UTRref,End_UTRref,UTR_length,ref_UTR_length,UTR_diff,UTR_length (ln),UTR_type,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
1064,chr1,aptardi,transcript,174999435,175010322,+,CACYBP,NM_001007214.1,SRR19969243,10887,HER2+,175010079,175012027,243,1948,-1705,5.493061443340548,shorter,1728.34756457412,0.636449034946067,0.161855899152302,3.93219547930832,8.4173573393928e-05,0.002743484192294
1065,chr1,aptardi,transcript,174999435,175010422,+,CACYBP,NM_001007214.1,SRR19969243,10987,HER2+,175010079,175012027,343,1948,-1605,5.83773044716594,shorter,1728.34756457412,0.636449034946067,0.161855899152302,3.93219547930832,8.4173573393928e-05,0.002743484192294
1066,chr1,aptardi,transcript,174999435,175010822,+,CACYBP,NM_001007214.1,SRR19969243,11387,HER2+,175010079,175012027,743,1948,-1205,6.610696044717759,shorter,1728.34756457412,0.636449034946067,0.161855899152302,3.93219547930832,8.4173573393928e-05,0.002743484192294
1067,chr1,StringTie,transcript,174999947,175012027,+,CACYBP,NM_014412.3,SRR19969243,12080,HER2+,175010079,175012027,1948,1948,0,7.57455848420248,no change,1766.99064070794,0.627476750449386,0.158721791001943,3.95331193334193,7.707684915897e-05,0.002560415332233
1068,chr1,aptardi,transcript,174999947,175010322,+,CACYBP,NM_014412.3,SRR19969243,10375,HER2+,175010079,175012027,243,1948,-1705,5.493061443340548,shorter,1766.99064070794,0.627476750449386,0.158721791001943,3.95331193334193,7.707684915897e-05,0.002560415332233
1069,chr1,aptardi,transcript,174999947,175010422,+,CACYBP,NM_014412.3,SRR19969243,10475,HER2+,175010079,175012027,343,1948,-1605,5.83773044716594,shorter,1766.99064070794,0.627476750449386,0.158721791001943,3.95331193334193,7.707684915897e-05,0.002560415332233
1070,chr1,aptardi,transcript,174999947,175010822,+,CACYBP,NM_014412.3,SRR19969243,10875,HER2+,175010079,175012027,743,1948,-1205,6.610696044717759,shorter,1766.99064070794,0.627476750449386,0.158721791001943,3.95331193334193,7.707684915897e-05,0.002560415332233
1084,chr10,StringTie,transcript,5498697,5499570,-,CALML5,NM_017422.5,SRR19969243,873,HER2+,5498696,5498997,301,301,0,5.707110264748875,no change,1723.39999944378,2.71987319820395,0.679225349789112,4.00437527699523,6.21815868907142e-05,0.0021656310781476
1093,chr3,StringTie,transcript,48223495,48225485,+,CAMP,NM_004345.5,SRR19969243,1990,HER2+,48225424,48225485,61,61,0,4.110873864173311,no change,14.9381603501178,5.2597511517723,1.07266951954981,4.90342184233945,9.41814261474675e-07,7.62178967380257e-05
1138,chr2,StringTie,transcript,191834310,191847088,-,CAVIN2,NM_004657.6,SRR19969243,12778,HER2+,191834309,191835922,1613,1613,0,7.385851078125209,no change,780.885018989085,-3.33648902887948,0.66088048175652,-5.04855132052258,4.45172889681556e-07,4.28208273932415e-05
1148,chr20,StringTie,transcript,55997357,56005519,-,CBLN4,NM_080617.6,SRR19969243,8162,HER2+,55997356,55998556,1200,1200,0,7.090076835776092,no change,74.3107648878539,-1.13986951483437,0.308027106050038,-3.70054937518779,0.0002151332135308,0.0056083577266353
1159,chr17,StringTie,transcript,79778148,79787983,+,CBX2,NM_005189.3,SRR19969246,9835,HER2+,79785042,79787983,2941,2941,0,7.9865049385539955,no change,855.695045969435,3.46162322532907,0.584574258800328,5.92161418881678,3.1879682806215504e-09,7.58629790139134e-07
1160,chr17,aptardi,transcript,79778148,79787631,+,CBX2,NM_005189.3,SRR19969246,9483,HER2+,79785042,79787983,2589,2941,-352,7.859026979751538,shorter,855.695045969435,3.46162322532907,0.584574258800328,5.92161418881678,3.1879682806215504e-09,7.58629790139134e-07
1161,chr17,aptardi,transcript,79778148,79788431,+,CBX2,NM_005189.3,SRR19969246,10283,HER2+,79785042,79787983,3389,2941,448,8.128290171607052,longer,855.695045969435,3.46162322532907,0.584574258800328,5.92161418881678,3.1879682806215504e-09,7.58629790139134e-07
1162,chr17,StringTie,transcript,79778148,79782532,+,CBX2,NM_032647.4,SRR19969246,4384,HER2+,79782149,79782532,383,383,0,5.948034989180646,no change,115.537783477909,3.43900264421103,0.763051910090931,4.50690522981747,6.57799953227689e-06,0.0003573280827042
1170,chr17,StringTie,transcript,79792132,79797077,-,CBX8,NM_020649.3,SRR19969246,4945,HER2+,79792131,79794634,2503,2503,0,7.8252452914317745,no change,310.422638893842,0.773322215466534,0.20535708023253,3.76574411065295,0.0001660537936256,0.0045386855215036
1171,chr17,aptardi,transcript,79794359,79797077,-,CBX8,NM_020649.3,SRR19969246,2718,HER2+,79792131,79794634,276,2503,-2227,5.62040086571715,shorter,310.422638893842,0.773322215466534,0.20535708023253,3.76574411065295,0.0001660537936256,0.0045386855215036
1229,chr2,StringTie,transcript,56184123,56386174,+,CCDC85A,NM_001348515.1,SRR19969245,202051,HER2+,56384355,56386174,1819,1819,0,7.506042178518122,no change,129.128699247184,-2.02785072521419,0.551731687801265,-3.67542914436452,0.000237449937601,0.0060460950102059
1252,chr2,StringTie,transcript,227813842,227817556,+,CCL20,NM_001130046.2,SRR19969243,3714,HER2+,227817083,227817556,473,473,0,6.159095388491933,no change,30.1632817972027,3.62656531215129,0.708446021297747,5.1190425284739,3.07090713097343e-07,3.19530191057792e-05
1261,chr17,StringTie,transcript,34270221,34272242,+,CCL7,NM_006273.4,SRR19969243,2021,HER2+,34271802,34272242,440,440,0,6.0867747269123065,no change,9.10208877114524,4.52717924941528,1.22841713048858,3.68537619433447,0.0002283650733168,0.0058796338816449
1269,chr19,StringTie,transcript,29811991,29824312,+,CCNE1,NM_001238.4,SRR19969246,12321,HER2+,29823777,29824312,535,535,0,6.282266746896006,no change,96.082853819113,1.88293118864763,0.300093840189659,6.27447463585929,3.50816812507369e-10,1.10624810931203e-07
1299,chr3,StringTie,transcript,39329709,39333680,+,CCR8,NM_005201.4,SRR19969243,3971,HER2+,39333399,39333680,281,281,0,5.638354669333745,no change,27.4008970026341,5.12773182513814,0.690974058000352,7.42101930711779,1.16222371257689e-13,9.599667937185119e-11
1306,chr1,StringTie,transcript,117001760,117036552,+,CD101,NM_001256106.3,SRR19969243,34792,HER2+,117034101,117034134,2451,33,2418,7.804251383528112,longer,75.5571662888945,1.13394233298498,0.343920515399261,3.2971058201299,0.0009768668861519,0.0164018832742937
1351,chr17,StringTie,transcript,74534359,74546107,-,CD300C,XM_017024033.2,SRR19969244,11748,HER2+,74534358,74534638,280,280,0,5.634789603169249,no change,57.463488069042,1.43808845754778,0.363436458811356,3.95691852779752,7.59228105987247e-05,0.0025266685078534
1352,chr17,StringTie,transcript,74541073,74546115,-,CD300C,NM_006678.5,SRR19969246,5042,HER2+,74541072,74541588,516,516,0,6.246106765481563,no change,65.3226570713511,1.36025329280619,0.427997274075091,3.17818214086928,0.0014820161791889,0.0221940113880978
1354,chr17,StringTie,transcript,74694317,74712923,-,CD300LF,NM_001289087.2,SRR19969243,18606,HER2+,74694316,74695251,935,935,0,6.840546529288687,no change,141.609527494815,1.86730592947151,0.411706376558136,4.53552831773503,5.74594676650136e-06,0.0003198393829252
1355,chr17,StringTie,transcript,74695162,74712925,-,CD300LF,XM_017024217.2,SRR19969243,17763,HER2+,74695161,74695251,90,90,0,4.499809670330265,no change,92.7279027547374,1.99087883185668,0.30486409870631,6.53038137420893,6.56024295003923e-11,2.5842512736053e-08
1356,chr17,aptardi,transcript,74694252,74712925,-,CD300LF,XM_017024217.2,SRR19969243,18673,HER2+,74695161,74695251,1000,90,910,6.907755278982137,longer,92.7279027547374,1.99087883185668,0.30486409870631,6.53038137420893,6.56024295003923e-11,2.5842512736053e-08
1357,chr2,StringTie,transcript,159768628,159798208,-,CD302,NM_001198764.2,SRR19969243,29580,HER2+,159768627,159771850,3223,3223,0,8.078067881815437,no change,1482.62773595771,-1.01354603217569,0.289043167012641,-3.50655593298066,0.0004539460201978,0.0094853750908851
1365,chr11,StringTie,transcript,118338954,118342705,-,CD3D,NM_001040651.2,SRR19969243,3751,HER2+,118338953,118339161,208,208,0,5.337538079701318,no change,413.784129216486,1.82576322765733,0.63796606699538,2.86185006085998,0.0042117610527032,0.0466448893194971
1366,chr11,StringTie,transcript,118339075,118342705,-,CD3D,NM_000732.6,SRR19969243,3630,HER2+,118339074,118339161,87,87,0,4.465908118654584,no change,411.844553149519,1.82454108919747,0.642564639723494,2.8394669989662,0.0045188969031155,0.0491618197585203
1371,chr1,StringTie,transcript,160680427,160711822,-,CD48,NM_001256030.2,SRR19969245,31395,HER2+,160680426,160681094,668,668,0,6.504288173536645,no change,630.650114749828,1.5457129035454,0.530819601743106,2.91193636872034,0.0035919579955169,0.0418895986822781
1374,chr1,StringTie,transcript,116514534,116571026,-,CD58,NM_001779.3,SRR19969243,56492,HER2+,116514533,116514812,279,279,0,5.631211781821365,no change,299.448587518582,0.824052790275861,0.290054781562142,2.84102467071144,0.0044968833420605,0.0489980666211424
1375,chr1,StringTie,transcript,116518700,116571026,-,CD58,NM_001144822.2,SRR19969243,52326,HER2+,116518699,116519226,527,527,0,6.267200548541362,no change,276.575121088575,0.798435525441699,0.257759533201032,3.09759843031289,0.0019509559523737,0.0270431978747866
1376,chr17,StringTie,transcript,7579638,7582111,+,CD68,NM_001251.3,SRR19969244,2473,HER2+,7581511,7582111,600,600,0,6.396929655216146,no change,4369.23125276792,1.5013101396644,0.367331228398473,4.08707461712405,4.36846651010003e-05,0.0016610552225187
1377,chr17,StringTie,transcript,82314873,82317608,-,CD7,NM_006137.7,SRR19969244,2735,HER2+,82314872,82315320,448,448,0,6.104793232414985,no change,282.87762476756,1.64693455201767,0.456756535659543,3.60571644506311,0.0003112929031052,0.0072913062223341
1381,chr19,StringTie,transcript,41877279,41881372,+,CD79A,NM_001783.4,SRR19969246,4093,HER2+,41880980,41881372,392,392,0,5.971261839790462,no change,1031.81934857074,2.23343677302727,0.696134996983894,3.20833858763596,0.0013350422494324,0.020695013806253
1383,chr3,StringTie,transcript,119524293,119559614,-,CD80,NM_005191.4,SRR19969243,35321,HER2+,119524292,119525749,1457,1457,0,7.284134806195205,no change,63.6562894045403,3.6225235704265,0.948201418169932,3.82041568490598,0.0001332269445316,0.0038525627445147
1388,chr1,StringTie,transcript,160541098,160579496,-,CD84,NM_001184882.2,SRR19969246,38398,HER2+,160541097,160548255,7158,7158,0,8.875985891325971,no change,927.174651533151,1.83748611173693,0.348117010937884,5.27835771882116,1.30346817758836e-07,1.58873202582651e-05
1410,chr12,StringTie,transcript,6848828,6851286,-,CDCA3,NM_001331019.2,SRR19969245,2458,HER2+,6848827,6849193,366,366,0,5.902633333401366,no change,98.7035789139443,2.11545968540742,0.549427188743869,3.85030032868213,0.0001179730740851,0.0035321844674525
1432,chr12,StringTie,transcript,12717368,12722369,+,CDKN1B,NM_004064.5,SRR19969243,5001,HER2+,12718946,12718954,3423,8,3415,8.138272638530186,longer,2564.19865650256,-0.762652645433314,0.237318198374177,-3.2136290038358,0.00131068904998,0.0204362777143768
1433,chr11,StringTie,transcript,2883218,2885765,-,CDKN1C,NM_000076.2_2,SRR19969243,2547,HER2+,2883217,2883915,698,698,0,6.548219102762372,no change,195.585780434818,-3.06603599450091,0.685723442559146,-4.47124278420226,7.77663526256209e-06,0.0004080634792176
1445,chr1,StringTie,transcript,50970245,50974634,+,CDKN2C,NM_078626.3,SRR19969245,4389,HER2+,50974270,50974634,364,364,0,5.8971538676367405,no change,376.475730578325,-0.948390948651825,0.296182888613364,-3.20204503741555,0.0013645566201418,0.0210258541663315
1475,chr2,StringTie,transcript,26786056,26794589,+,CENPA,NM_001809.4,SRR19969243,8533,HER2+,26793279,26793326,1310,47,1263,7.177782416195197,longer,101.884561966544,2.64302071250818,0.464819431116304,5.68612354728962,1.29955395866055e-08,2.34377825998926e-06
1478,chr22,StringTie,transcript,41938737,41940219,-,CENPM,NM_001110215.3,SRR19969244,1482,HER2+,41938736,41939055,319,319,0,5.765191102784844,no change,72.9225142273731,3.05897045050332,1.07799267050901,2.83765421991127,0.0045446386169676,0.0493820809192291
1486,chr17,StringTie,transcript,82018703,82022878,-,CENPX,NM_001271006.2,SRR19969243,4175,HER2+,82018702,82019204,502,502,0,6.218600119691729,no change,1450.27689744488,1.31276021854943,0.229206298057548,5.72741774407885,1.01970852357199e-08,2.03088328330872e-06
1487,chr17,StringTie,transcript,82018703,82022930,-,CENPX,XM_017024328.1,SRR19969243,4227,HER2+,82018702,82019238,536,536,0,6.284134161070802,no change,1450.38341252256,1.3129099809766,0.229265857075064,5.72658309321103,1.02473581649419e-08,2.03399732779048e-06
1511,chr19,StringTie,transcript,859664,863641,+,CFD,NM_001928.4_2,SRR19969246,3977,HER2+,863238,863641,403,403,0,5.998936561946683,no change,16.3807008933833,-2.73078537655415,0.761500162464754,-3.58606013650134,0.0003357115733424,0.0076774265423424
1512,chr19,aptardi,transcript,859664,863491,+,CFD,NM_001928.4_2,SRR19969246,3827,HER2+,863238,863641,253,403,-150,5.53338948872752,shorter,16.3807008933833,-2.73078537655415,0.761500162464754,-3.58606013650134,0.0003357115733424,0.0076774265423424
1513,chr11,StringTie,transcript,65854673,65858180,-,CFL1,NM_005507.3,SRR19969243,3507,HER2+,65854672,65855335,663,663,0,6.496774990185863,no change,16176.043089009,0.905810230995566,0.248642666488305,3.64302009702816,0.0002694577908327,0.0065835120475494
1516,chr2,StringTie,transcript,201116164,201139878,+,CFLAR,NM_001308043.2,SRR19969243,23714,HER2+,201136427,201139878,3451,3451,0,8.146419323098003,no change,1057.09069866738,0.571100043709382,0.146318863259609,3.90311974127423,9.49606927289389e-05,0.0029870854170307
1525,chr15,StringTie,transcript,40953471,40956512,+,CHAC1,NM_024111.6,SRR19969246,3041,HER2+,40955774,40956512,738,738,0,6.6039438246004725,no change,53.4839632218289,1.76278337807146,0.581684672880067,3.03047933056836,0.0024416589860407,0.0319333776020889
1526,chr2,StringTie,transcript,53767783,53775196,+,CHAC2,NM_001346127.1,SRR19969243,7413,HER2+,53774525,53775196,671,671,0,6.508769136971682,no change,79.0009525167103,1.40838003311361,0.428322988832415,3.28812618008848,0.0010085662535655,0.0168391631688807
1527,chr2,StringTie,transcript,53767804,53775196,+,CHAC2,NM_001008708.4,SRR19969243,7392,HER2+,53774525,53775196,671,671,0,6.508769136971682,no change,79.0009525167103,1.40838003311361,0.428322988832415,3.28812618008848,0.0010085662535655,0.0168391631688807
1528,chr17,StringTie,transcript,50464496,50468880,-,CHAD,NM_001267.3,SRR19969243,4384,HER2+,50464495,50465049,554,554,0,6.317164686747284,no change,269.662882591365,-2.93004705907086,0.773644359986116,-3.78733073052255,0.0001522743535298,0.0042565668962914
1538,chr1,StringTie,transcript,241628851,241640369,-,CHML,NM_001381854.1,SRR19969244,11518,HER2+,241628850,241633795,4945,4945,0,8.506132244056813,no change,675.012918655424,0.880368070003913,0.285113628252314,3.08777968769989,0.002016579106516,0.0276418154915226
1561,chr12,StringTie,transcript,104456948,104762014,+,CHST11,NM_001173982.2,SRR19969244,305066,HER2+,104757803,104762014,4211,4211,0,8.345455428161928,no change,1135.1439424471,1.51566571498723,0.444166222053216,3.41238401241063,0.0006439732528424,0.0121529067907446
1562,chr12,aptardi,transcript,104456948,104758148,+,CHST11,NM_001173982.2,SRR19969244,301200,HER2+,104757803,104762014,345,4211,-3866,5.84354441703136,shorter,1135.1439424471,1.51566571498723,0.444166222053216,3.41238401241063,0.0006439732528424,0.0121529067907446
1585,chr18,StringTie,transcript,12254361,12277595,+,CIDEA,NM_001279.4,SRR19969245,23234,HER2+,12277270,12277595,325,325,0,5.783825182329737,no change,171.421523436404,-5.6733996154183,1.11754101482463,-5.07668133890243,3.8408422440566e-07,3.85181682467098e-05
1592,chr14,StringTie,transcript,102348282,102362890,-,CINP,NM_032630.3,SRR19969243,14608,HER2+,102348281,102348556,275,275,0,5.616771097666572,no change,479.789762598648,0.615284120597306,0.190714512915161,3.2262050286179,0.0012544346045141,0.0198271907009289
1608,chr12,StringTie,transcript,106237881,106248020,-,CKAP4,NM_006825.4,SRR19969244,10139,HER2+,106237880,106239023,1143,1143,0,7.04141166379481,no change,3486.00941638851,1.4236065766815,0.455440131240384,3.12578202716641,0.0017733293941948,0.025158717755007
1611,chr16,StringTie,transcript,66552563,66566287,+,CKLF,NM_181640.2,SRR19969243,13724,HER2+,66566011,66566287,276,276,0,5.62040086571715,no change,751.209776314971,1.11629293536097,0.235762268527465,4.73482437343839,2.19244866108102e-06,0.0001438570433284
1612,chr16,aptardi,transcript,66552563,66566085,+,CKLF,NM_181640.2,SRR19969243,13522,HER2+,66566011,66566287,74,276,-202,4.30406509320417,shorter,751.209776314971,1.11629293536097,0.235762268527465,4.73482437343839,2.19244866108102e-06,0.0001438570433284
1613,chr16,StringTie,transcript,66552576,66566068,+,CKLF,NM_016951.4,SRR19969243,13492,HER2+,66566011,66566068,57,57,0,4.04305126783455,no change,740.391998881011,1.11840971554748,0.243430630920151,4.59436723850228,4.34064370269893e-06,0.0002536867391478
1614,chr16,StringTie,transcript,66552576,66579135,+,CKLF-CMTM1,NM_001202509.2,SRR19969244,26559,HER2+,66579001,66579135,134,134,0,4.897839799950911,no change,560.840483796513,1.17976465380844,0.252264901504309,4.67668964954402,2.91542972185439e-06,0.000179533817013
1615,chr1,StringTie,transcript,154974681,154979251,+,CKS1B,NM_001826.3,SRR19969244,4570,HER2+,154978777,154979251,474,474,0,6.161207321695077,no change,751.987323112958,0.941641984144322,0.278708309946961,3.37859314034633,0.00072857747413,0.0132854094435223
1624,chr21,StringTie,transcript,36460621,36466467,-,CLDN14,NM_012130.4,SRR19969244,5846,HER2+,36460620,36460975,355,355,0,5.872117789475416,no change,11.6370505642539,3.25562002146883,1.11205335907741,2.92757536757928,0.0034161625344691,0.040428695196704
1625,chr21,StringTie,transcript,36460621,36480122,-,CLDN14,NM_144492.3,SRR19969243,19501,HER2+,36460620,36460975,355,355,0,5.872117789475416,no change,14.1204339999213,3.56190862965705,1.12116834677372,3.17696146159212,0.0014882681122362,0.022248600342966
1659,chr12,StringTie,transcript,10116777,10130199,-,CLEC7A,NM_197949.3,SRR19969243,13422,HER2+,10116776,10118512,1736,1736,0,7.459338895220296,no change,450.052874099308,1.4730545262308,0.42312848602661,3.48134095168946,0.00049890997936,0.0101145604144978
