,seqname,source,feature,start,end,strand,ref_gene_id,reference_id,filename,transcript_length,molecularSubtype,Start_UTRref,End_UTRref,UTR_length,ref_UTR_length,UTR_diff,UTR_length (ln),UTR_type,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
9702,chr1,aptardi,transcript,206507531,206589325,+,RASSF5,NM_182664.4,SRR19969213,81794,Uninvolved,206586848,206589448,2477,2600,-123,7.814803429489359,shorter,754.7508,0.8907511,0.2952152,3.017294,0.002550425,0.03231644
9507,chr2,aptardi,transcript,65087791,65130106,-,RAB1A,NM_004161.5,SRR19969217,42315,Uninvolved,65086853,65088492,702,1639,-937,6.553933404025811,shorter,4392.941,0.4978329,0.170608,2.917993,0.003522922,0.04073458
9701,chr1,StringTie,transcript,206507531,206589448,+,RASSF5,NM_182664.4,SRR19969213,81917,Uninvolved,206586848,206589448,2600,2600,0,7.863266724009573,no change,754.7508,0.8907511,0.2952152,3.017294,0.002550425,0.03231644
9662,chr12,StringTie,transcript,130872096,130877678,+,RAN,XM_017019773.1,SRR19969216,5582,Uninvolved,130875845,130877678,1833,1833,0,7.513709247839705,no change,5778.30519635887,1.07835638069764,0.331481951613568,3.25313754021442,0.0011413823620497,0.017972534396483
9661,chr12,aptardi,transcript,130872066,130876681,+,RAN,NM_001300797.2,SRR19969216,4615,Uninvolved,130875926,130877678,755,1752,-997,6.626717749249025,shorter,5778.4687759727,1.0782292096985,0.331511790221914,3.25246112355985,0.0011441024557336,0.0180019979523853
9660,chr12,aptardi,transcript,130872066,130876381,+,RAN,NM_001300797.2,SRR19969216,4315,Uninvolved,130875926,130877678,455,1752,-1297,6.12029741895095,shorter,5778.4687759727,1.0782292096985,0.331511790221914,3.25246112355985,0.0011441024557336,0.0180019979523853
9659,chr12,aptardi,transcript,130872066,130876281,+,RAN,NM_001300797.2,SRR19969216,4215,Uninvolved,130875926,130877678,355,1752,-1397,5.872117789475416,shorter,5778.4687759727,1.0782292096985,0.331511790221914,3.25246112355985,0.0011441024557336,0.0180019979523853
9658,chr12,StringTie,transcript,130872066,130877678,+,RAN,NM_001300797.2,SRR19969216,5612,Uninvolved,130875926,130877678,1752,1752,0,7.468513271496337,no change,5778.4687759727,1.0782292096985,0.331511790221914,3.25246112355985,0.0011441024557336,0.0180019979523853
9655,chr17,StringTie,transcript,42761227,42763041,+,RAMP2,NM_005854.3,SRR19969217,1814,Uninvolved,42762852,42763041,189,189,0,5.241747015059643,no change,681.742381830039,-1.50750731338143,0.386368755850476,-3.90173193498295,9.55068903911276e-05,0.0027380220064135
9650,chr20,aptardi,transcript,33993911,34080309,+,RALY,NM_016732.3,SRR19969218,86398,Uninvolved,34078549,34078553,1760,4,1756,7.473069088032197,longer,3762.82087108878,0.637455240979846,0.175148497809507,3.63951303580774,0.0002731541101022,0.0060917436333593
9671,chr17,StringTie,transcript,8288670,8290087,+,RANGRF,NM_016492.5,SRR19969213,1417,Uninvolved,8289936,8290087,151,151,0,5.017279836814924,no change,372.105222114005,-0.970344993187813,0.166764904613472,-5.81864029147427,5.932825321241731e-09,9.43541707026982e-07
9506,chr2,aptardi,transcript,65087891,65130106,-,RAB1A,NM_004161.5,SRR19969217,42215,Uninvolved,65086853,65088492,602,1639,-1037,6.400257445308821,shorter,4392.941,0.4978329,0.170608,2.917993,0.003522922,0.04073458
9505,chr2,StringTie,transcript,65086854,65130106,-,RAB1A,NM_004161.5,SRR19969217,43252,Uninvolved,65086853,65088492,1639,1639,0,7.40184157874383,no change,4392.941,0.4978329,0.170608,2.917993,0.003522922,0.04073458
9485,chr16,StringTie,transcript,29679180,29698699,+,QPRT,NM_014298.6,SRR19969213,19519,Uninvolved,29697411,29698699,1288,1288,0,7.160845906664299,no change,1116.78586592324,1.77780407880555,0.465361881575135,3.82026149797255,0.0001333102601629,0.0035335550834452
9370,chr1,StringTie,transcript,70852358,71047816,-,PTGER3,NM_198716.2,SRR19969213,195458,Uninvolved,70852357,70852838,481,481,0,6.175867270105761,no change,243.7093,-2.957379,0.7090376,-4.170977,3.032969e-05,0.001146079
9368,chr1,aptardi,transcript,71006785,71047816,-,PTGER3,NM_198715.3,SRR19969213,41031,Uninvolved,71005859,71012214,5430,6355,-925,8.599694412927981,shorter,571.0582,-3.302148,0.7362206,-4.48527,7.282169e-06,0.0003795618
9367,chr1,aptardi,transcript,71006885,71047816,-,PTGER3,NM_198715.3,SRR19969213,40931,Uninvolved,71005859,71012214,5330,6355,-1025,8.58110651715989,shorter,571.0582,-3.302148,0.7362206,-4.48527,7.282169e-06,0.0003795618
9366,chr1,StringTie,transcript,71005860,71047816,-,PTGER3,NM_198715.3,SRR19969213,41956,Uninvolved,71005859,71012214,6355,6355,0,8.756997183623554,no change,571.0582,-3.302148,0.7362206,-4.48527,7.282169e-06,0.0003795618
9360,chr14,StringTie,transcript,52267698,52276724,+,PTGDR,NM_000953.3,SRR19969217,9026,Uninvolved,52274964,52276724,1760,1760,0,7.473069088032197,no change,44.7279588632727,-1.59458106123966,0.560752755925681,-2.84364373494225,0.0044600887389634,0.0481797365530574
9354,chr1,StringTie,transcript,28147166,28176690,-,PTAFR,NM_000952.5,SRR19969213,29524,Uninvolved,28147165,28149992,2827,2827,0,7.946971357693591,no change,580.9603,0.9906038,0.3098623,3.196916,0.001389052,0.02057529
9352,chr1,StringTie,transcript,28147166,28193856,-,PTAFR,NM_001164721.2,SRR19969216,46690,Uninvolved,28147165,28149992,2827,2827,0,7.946971357693591,no change,581.4406,0.989497,0.3095501,3.196565,0.001390743,0.02058176
9373,chr12,StringTie,transcript,56663349,56688284,-,PTGES3,NM_006601.7,SRR19969218,24935,Uninvolved,56663348,56664478,1130,1130,0,7.029972911706386,no change,6169.77090586084,0.753487480429361,0.237505621275015,3.17250377647641,0.0015113059374828,0.0218156857755778
9348,chr1,StringTie,transcript,109279556,109283145,-,PSRC1,NM_032636.8,SRR19969213,3589,Uninvolved,109279555,109280152,597,597,0,6.391917113392602,no change,255.6196,2.116482,0.5866719,3.607608,0.0003090324,0.006696826
9333,chr16,StringTie,transcript,74296814,74306288,+,PSMD7,NM_002811.5,SRR19969213,9474,Uninvolved,74305733,74306288,555,555,0,6.318968113746434,no change,2016.79580869887,1.30374277779216,0.229556852832317,5.67938949199875,1.35176349777954e-08,1.84533122127136e-06
9327,chr14,StringTie,transcript,23025856,23034900,-,PSMB5,NM_002797.5,SRR19969213,9044,Uninvolved,23025855,23026088,233,233,0,5.4510384535657,no change,2102.69739888378,1.06425125140828,0.298609687300599,3.56402118440633,0.0003652164602758,0.0075900833454586
9325,chr14,StringTie,transcript,23025851,23035220,-,PSMB5,NM_001130725.1,SRR19969217,9369,Uninvolved,23025850,23026088,238,238,0,5.472270673671475,no change,2067.38630229485,1.07711544920825,0.299988777722353,3.59051914336989,0.000330019989523,0.007020304843172
9321,chr1,aptardi,transcript,35603075,35641526,-,PSMB2,NM_002794.5,SRR19969216,38451,Uninvolved,35599540,35603266,192,3726,-3534,5.2574953720277815,shorter,2335.584,0.8895112,0.3070717,2.896754,0.003770456,0.04273631
9320,chr1,StringTie,transcript,35599541,35641526,-,PSMB2,NM_002794.5,SRR19969216,41985,Uninvolved,35599540,35603266,3726,3726,0,8.223090551161533,no change,2335.584,0.8895112,0.3070717,2.896754,0.003770456,0.04273631
9317,chr15,aptardi,transcript,78540444,78549289,+,PSMA4,NM_001330673.2,SRR19969213,8845,Uninvolved,78548807,78552417,482,3610,-3128,6.1779441140506,shorter,2745.93405462696,0.988214811836354,0.242800830107969,4.07006356360855,4.70003123614198e-05,0.0015802985575431
9316,chr15,aptardi,transcript,78540444,78549189,+,PSMA4,NM_001330673.2,SRR19969213,8745,Uninvolved,78548807,78552417,382,3610,-3228,5.945420608606575,shorter,2745.93405462696,0.988214811836354,0.242800830107969,4.07006356360855,4.70003123614198e-05,0.0015802985575431
9334,chr16,aptardi,transcript,74296814,74305888,+,PSMD7,NM_002811.5,SRR19969213,9074,Uninvolved,74305733,74306288,155,555,-400,5.043425116919247,shorter,2016.79580869887,1.30374277779216,0.229556852832317,5.67938949199875,1.35176349777954e-08,1.84533122127136e-06
9313,chr14,StringTie,transcript,58244843,58272004,+,PSMA3,NM_002788.4,SRR19969217,27161,Uninvolved,58271895,58272004,109,109,0,4.691347882229144,no change,1605.33507187796,0.860641243685362,0.268298395943957,3.20777632925221,0.0013376548704617,0.0200364762383852
9374,chr12,aptardi,transcript,56663599,56688284,-,PTGES3,NM_006601.7,SRR19969218,24685,Uninvolved,56663348,56664478,880,1130,-250,6.779921907472252,shorter,6169.77090586084,0.753487480429361,0.237505621275015,3.17250377647641,0.0015113059374828,0.0218156857755778
9376,chr12,StringTie,transcript,56663349,56689575,-,PTGES3,XM_005268576.5,SRR19969218,26226,Uninvolved,56663348,56664478,1130,1130,0,7.029972911706386,no change,6209.90584623984,0.754974197558125,0.237746508970176,3.1755427275394,0.0014955649492339,0.0216351027278034
9466,chr17,StringTie,transcript,81932391,81937300,-,PYCR1,NM_001330523.2,SRR19969218,4909,Uninvolved,81932390,81933355,965,965,0,6.872128101338986,no change,2491.08613289316,1.86026450987724,0.339553388327181,5.47856264678108,4.28794773164374e-08,5.0235321353318e-06
9446,chr12,StringTie,transcript,131929268,131934924,+,PUS1,XM_011538769.2,SRR19969218,5656,Uninvolved,131934741,131934924,183,183,0,5.209486152841421,no change,343.858335440567,1.25563284552609,0.308890047996938,4.06498316688577,4.80359287912231e-05,0.0016005509835191
9445,chr12,StringTie,transcript,131929276,131945896,+,PUS1,NM_025215.6,SRR19969216,16620,Uninvolved,131943586,131945896,2310,2310,0,7.745002803515839,no change,687.354502064755,0.948752935748339,0.325591406961134,2.91393727065282,0.0035690161453153,0.0411076709014427
9438,chr5,StringTie,transcript,160421910,160428744,+,PTTG1,NM_001282382.1,SRR19969218,6834,Uninvolved,160428681,160428744,63,63,0,4.143134726391533,no change,417.225360754486,4.31466472874135,1.23467707824706,3.49456939369695,0.0004748271550146,0.0093099489801996
9437,chr5,StringTie,transcript,160421855,160428739,+,PTTG1,NM_004219.4,SRR19969218,6884,Uninvolved,160428681,160428739,58,58,0,4.060443010546419,no change,411.744142819045,4.32133272123142,1.23422412554713,3.50125445758548,0.0004630734713456,0.0091386439831412
9427,chr17,StringTie,transcript,59697306,59707626,-,PTRH2,XM_011524887.2,SRR19969216,10320,Uninvolved,59697305,59697438,133,133,0,4.890349128221754,no change,466.761722264593,1.02232705931167,0.161092344805716,6.34621750986767,2.20673181227106e-10,5.3275614511432e-08
9425,chr17,StringTie,transcript,59697308,59707430,-,PTRH2,NM_016077.5,SRR19969213,10122,Uninvolved,59697307,59697438,131,131,0,4.875197323201151,no change,458.369199588584,1.04906671123339,0.156955519677125,6.68384720328052,2.3274948619724598e-11,7.0674742551015805e-09
9375,chr12,aptardi,transcript,56663499,56688284,-,PTGES3,NM_006601.7,SRR19969218,24785,Uninvolved,56663348,56664478,980,1130,-150,6.887552571664617,shorter,6169.77090586084,0.753487480429361,0.237505621275015,3.17250377647641,0.0015113059374828,0.0218156857755778
9409,chr11,aptardi,transcript,47565599,47571770,+,PTPMT1,NM_001143984.2_2,SRR19969218,6171,Uninvolved,47571562,47573461,208,1899,-1691,5.337538079701318,shorter,844.670182732923,0.656272776179891,0.158597706332786,4.13797142061331,3.50390002548436e-05,0.0012755399148565
9407,chr11,StringTie,transcript,47565599,47573461,+,PTPMT1,NM_001143984.2_2,SRR19969213,7862,Uninvolved,47571562,47573461,1899,1899,0,7.549082710812286,no change,844.670182732923,0.656272776179891,0.158597706332786,4.13797142061331,3.50390002548436e-05,0.0012755399148565
9383,chr1,aptardi,transcript,78490974,78539805,+,PTGFR,NM_000959.4,SRR19969216,48831,Uninvolved,78536687,78540701,3118,4014,-896,8.044947049617722,shorter,286.5893,-2.551361,0.8662677,-2.945234,0.003227107,0.03820104
9382,chr1,aptardi,transcript,78490974,78539705,+,PTGFR,NM_000959.4,SRR19969216,48731,Uninvolved,78536687,78540701,3018,4014,-996,8.012349639327795,shorter,286.5893,-2.551361,0.8662677,-2.945234,0.003227107,0.03820104
9381,chr1,StringTie,transcript,78490974,78540701,+,PTGFR,NM_000959.4,SRR19969213,49727,Uninvolved,78536687,78540701,4014,4014,0,8.297543529356284,no change,286.5893,-2.551361,0.8662677,-2.945234,0.003227107,0.03820104
9379,chr12,StringTie,transcript,56665462,56688316,-,PTGES3,XM_011537773.2,SRR19969218,22854,Uninvolved,56665461,56666155,694,694,0,6.542471960506805,no change,3000.76978905266,0.796682358661629,0.2166823343667,3.67672962814483,0.0002362431990415,0.0054881020203347
9378,chr12,aptardi,transcript,56663499,56689575,-,PTGES3,XM_005268576.5,SRR19969218,26076,Uninvolved,56663348,56664478,980,1130,-150,6.887552571664617,shorter,6209.90584623984,0.754974197558125,0.237746508970176,3.1755427275394,0.0014955649492339,0.0216351027278034
9377,chr12,aptardi,transcript,56663599,56689575,-,PTGES3,XM_005268576.5,SRR19969218,25976,Uninvolved,56663348,56664478,880,1130,-250,6.779921907472252,shorter,6209.90584623984,0.754974197558125,0.237746508970176,3.1755427275394,0.0014955649492339,0.0216351027278034
9408,chr11,aptardi,transcript,47565599,47573870,+,PTPMT1,NM_001143984.2_2,SRR19969213,8271,Uninvolved,47571562,47573461,2308,1899,409,7.744136627627991,longer,844.670182732923,0.656272776179891,0.158597706332786,4.13797142061331,3.50390002548436e-05,0.0012755399148565
9748,chr1,StringTie,transcript,110339377,110346677,+,RBM15,NM_001201545.2,SRR19969213,7300,Uninvolved,110346354,110346677,323,323,0,5.777652323222656,no change,263.3048,0.9063216,0.2321542,3.903963,9.46301e-05,0.002720096
8120,chr16,aptardi,transcript,67847192,67871399,+,NUTF2,NM_001322040.2,SRR19969216,24207,Uninvolved,67870913,67872567,486,1654,-1168,6.186208623900494,shorter,1528.65204293592,0.991854447060273,0.308221421617485,3.21799322660708,0.0012909086630145,0.0195363755436353
8116,chr16,aptardi,transcript,67846933,67871399,+,NUTF2,NM_005796.3,SRR19969216,24466,Uninvolved,67870913,67872567,486,1654,-1168,6.186208623900494,shorter,1503.66252787205,0.998449649040437,0.307015081340573,3.25211922711007,0.0011454796123001,0.0180125288682429
6716,chr16,StringTie,transcript,84476355,84504659,-,MEAK7,NM_020947.4,SRR19969217,28304,Uninvolved,84476354,84479912,3558,3558,0,8.17695386822578,no change,797.070178041039,1.3385143736963,0.346291701551246,3.86527995819794,0.000110961848164,0.0030818866234439
6705,chr20,StringTie,transcript,31547379,31548081,+,MCTS2P,NM_001397496.1,SRR19969213,702,Uninvolved,31548049,31548081,32,32,0,3.4657359027997265,no change,113.855441180445,2.25401065949624,0.460892151149789,4.89053817443659,1.00560652936565e-06,7.48644345998779e-05
6646,chr10,StringTie,transcript,27155352,27187953,+,MASTL,NM_032844.5,SRR19969217,32601,Uninvolved,27186536,27187953,1417,1417,0,7.256297239690681,no change,456.62602546109,1.63435118504075,0.492753404682589,3.3167729933668,0.000910635739699,0.0151838996228709
6643,chr16,StringTie,transcript,71626184,71636465,+,MARVELD3,NM_052858.6,SRR19969216,10281,Uninvolved,71634803,71636465,1662,1662,0,7.415776975415394,no change,498.049876646421,1.74955709864942,0.246209646610773,7.10596486666197,1.19484809331704e-12,5.20618229153177e-10
6641,chr16,StringTie,transcript,71626184,71641965,+,MARVELD3,NM_001017967.4,SRR19969213,15781,Uninvolved,71641027,71641965,938,938,0,6.843749949006225,no change,455.476106947174,1.20602598832793,0.273873265137344,4.40359152151315,1.06473335519009e-05,0.0005111925463427
6637,chr2,StringTie,transcript,197705369,197708395,+,MARS2,NM_138395.4,SRR19969213,3026,Uninvolved,197707187,197708395,1208,1208,0,7.0967213784947605,no change,367.5559,1.087372,0.3236525,3.359688,0.0007803048,0.01349989
6604,chr1,aptardi,transcript,241995186,241999098,-,MAP1LC3C,NM_001004343.3,SRR19969216,3912,Uninvolved,241995489,241996162,977,673,304,6.884486652042782,longer,33.2966,-2.228818,0.6151764,-3.623055,0.000291144,0.00639652
6603,chr1,StringTie,transcript,241995490,241999098,-,MAP1LC3C,NM_001004343.3,SRR19969216,3608,Uninvolved,241995489,241996162,673,673,0,6.511745329644728,no change,33.2966,-2.228818,0.6151764,-3.623055,0.000291144,0.00639652
6578,chr2,StringTie,transcript,199955317,199964117,+,MAIP1,NM_024520.3,SRR19969213,8800,Uninvolved,199963811,199964117,306,306,0,5.723585101952381,no change,371.3659,0.7873503,0.1698343,4.635992,3.552296e-06,0.000209922
6576,chr2,StringTie,transcript,199955582,199964117,+,MAIP1,NM_001394955.1,SRR19969213,8535,Uninvolved,199963811,199964117,306,306,0,5.723585101952381,no change,369.2418,0.7808154,0.1707572,4.572665,4.815608e-06,0.0002675618
6525,chr13,aptardi,transcript,35474190,35476689,-,MAB21L1,NM_005584.5,SRR19969216,2499,Uninvolved,35473788,35475058,869,1270,-401,6.767343125265392,shorter,180.176194733267,-4.01741060926131,0.831317976721766,-4.83257997752393,1.34774940249215e-06,9.50521931702195e-05
6524,chr13,StringTie,transcript,35473789,35476689,-,MAB21L1,NM_005584.5,SRR19969213,2900,Uninvolved,35473788,35475058,1270,1270,0,7.146772179452637,no change,180.176194733267,-4.01741060926131,0.831317976721766,-4.83257997752393,1.34774940249215e-06,9.50521931702195e-05
6508,chr12,StringTie,transcript,69348381,69354234,+,LYZ,NM_000239.3,SRR19969213,5853,Uninvolved,69353219,69354234,1015,1015,0,6.922643891475888,no change,7707.53637469885,2.71522808487106,0.640733483515878,4.23768720493874,2.25834097677629e-05,0.0009182765179777
6497,chr17,StringTie,transcript,27878317,27883829,-,LYRM9,XM_024450637.1,SRR19969216,5512,Uninvolved,27878316,27879472,1156,1156,0,7.052721049232323,no change,205.787457107599,-1.40283523005621,0.394758400256862,-3.55365517020896,0.0003799169992417,0.0078177001154021
6495,chr17,StringTie,transcript,27878358,27893365,-,LYRM9,NM_001076680.3,SRR19969213,15007,Uninvolved,27878357,27879472,1115,1115,0,7.016609683894219,no change,194.869762479585,-1.42110101622655,0.400045982343668,-3.55234417778935,0.0003818150849184,0.007846605274458
6717,chr16,aptardi,transcript,84478027,84504659,-,MEAK7,NM_020947.4,SRR19969217,26632,Uninvolved,84476354,84479912,1886,3558,-1672,7.542213463193403,shorter,797.070178041039,1.3385143736963,0.346291701551246,3.86527995819794,0.000110961848164,0.0030818866234439
6721,chr16,StringTie,transcript,84478060,84504693,-,MEAK7,XM_006721240.2,SRR19969217,26633,Uninvolved,84478059,84479912,1853,1853,0,7.52456122628536,no change,717.733078661009,1.34895839341595,0.353068913211678,3.82066600297714,0.0001330917884615,0.0035301635589555
6767,chr19,StringTie,transcript,47403124,47419527,-,MEIS3,NM_001301059.2,SRR19969218,16403,Uninvolved,47403123,47403553,430,430,0,6.063785208687608,no change,458.718110130147,-1.84212956074444,0.64786187898388,-2.8433986016181,0.0044635209497255,0.0481943046004313
